1999-01-18;PETR4.SA;30;13:01:01,8810000;11:01:01,8810000;105,5;107;99;106;102,501132564163;42470;4353223,11563356
1999-01-19;PETR4.SA;30;13:04:59,2840000;11:04:59,2840000;107,9;112,5;106;112,5;109,278866203301;13812;1509359,7851834
1999-01-20;PETR4.SA;30;13:05:36,3040000;11:05:36,3040000;114,04;120;114;118;117,88186328102;85065;10027620,71473959
1999-01-21;PETR4.SA;30;13:02:56,5130000;11:02:56,5130000;115;115;110;112;112,797338587778;37048;4178915,81162227
1999-01-22;PETR4.SA;30;13:04:42,6110000;11:04:42,6110000;114;118;114;116,5;116,538620565135;11077;1290898,3721723
1999-01-27;PETR4.SA;30;13:07:40,2030000;11:07:40,2030000;116;118;116;118;117,541123076923;13000;1528034,650613
1999-01-28;PETR4.SA;30;13:02:44,7090000;11:02:44,7090000;118;118;116;116,8;117,002316194137;20810;2434818,2711529
1999-01-29;PETR4.SA;30;13:03:32,4990000;11:03:32,4990000;134;139;130;136,5;136,481908492509;74289;10139104,51373536
1999-01-30;PETR4.SA;30;00:00:45,3220000;-01:59:14,6780000;141,01;141,01;140,01;141,01;0;35030;4937425,22635
1999-02-01;PETR4.SA;30;13:02:43,8210000;11:02:43,8210000;139,98;142;137;138;139,90183895931;36053;50438811113028
1999-02-02;PETR4.SA;30;13:02:32,6150000;11:02:32,6150000;149;157;140;155;153,702304027395;53732;8258732,21803477
1999-02-03;PETR4.SA;30;14:04:27,5360000;12:04:27,5360000;156;158;155;157;156,327049701284;15734;2459649,8622813
1999-02-04;PETR4.SA;30;14:13:20,6710000;12:13:20,6710000;155;155;151,01;152;153,389579643713;38396;5889546,3951834
1999-02-05;PETR4.SA;30;13:02:54,1070000;11:02:54,1070000;152;152;148,5;149,01;149,702707862346;39810;5959664,8972342
1999-02-08;PETR4.SA;30;13:04:48,7590000;11:04:48,7590000;145;149,9;145;148,52;147,979288770053;18700;2767212,7661421
1999-02-09;PETR4.SA;30;13:03:39,1020000;11:03:39,1020000;158;161,49;158;159;160,018957711203;31143;4983470,41131834
1999-02-10;PETR4.SA;30;13:05:23,6970000;11:05:23,6970000;152;154;152;153;153,806245779878;2962;455574,13299
1999-02-11;PETR4.SA;30;13:01:45,5360000;11:01:45,5360000;157,01;158;156;157;156,988736071315;15705;2465508,1651414
1999-02-12;PETR4.SA;30;13:10:45,7350000;11:10:45,7350000;153,1;153,1;151,5;151,5;152,08743083004;2530;384781,21245
1999-02-18;PETR4.SA;30;13:19:44,4990000;11:19:44,4990000;154;155;154;155;154,959183673469;2450;3796501602
1999-02-19;PETR4.SA;30;13:07:06,0480000;11:07:06,0480000;153;154;153;154;153,843068875327;4588;705832941
1999-02-23;PETR4.SA;30;13:20:13,7730000;10:20:13,7730000;174;174,97;173,5;174,97;174,275490196078;102;17776,1504
1999-02-24;PETR4.SA;30;13:21:06,7780000;10:21:06,7780000;168;168;168;168;168;180;30240330
1999-03-01;PETR4.SA;30;13:24:42,8170000;10:24:42,8170000;163;163;163;163;163;500;81500404
1999-03-03;PETR4.SA;30;13:25:58,7640000;10:25:58,7640000;169;169;169;169;169;6;1014110
1999-03-04;PETR4.SA;30;13:22:26,0680000;10:22:26,0680000;168;168;168;168;168;900;151200303
1999-03-05;PETR4.SA;30;13:01:46,9890000;10:01:46,9890000;177;178,8;170;178,59;178,238262322473;7182;1280107,2461027
1999-03-09;PETR4.SA;30;13:10:18,8480000;10:10:18,8480000;190;191;190;191;190,7;100;19070402
1999-03-10;PETR4.SA;30;13:23:43,4640000;10:23:43,4640000;190;190;190;190;190;110;20900202
1999-03-11;PETR4.SA;30;13:20:15,1920000;10:20:15,1920000;197,01;202,5;197,01;201;201,346153846154;390;78525813
1999-03-12;PETR4.SA;30;13:26:55,1690000;10:26:55,1690000;206;206;206;206;206;10;2060100
1999-03-15;PETR4.SA;30;14:07:27,3860000;11:07:27,3860000;206;209,99;200;209;207,448115126596;23105;4793088,787926
1999-03-16;PETR4.SA;30;13:07:16,1280000;10:07:16,1280000;220;220,1;220;220,1;220,000581395349;1720;378401521
1999-03-18;PETR4.SA;30;13:24:41,1640000;10:24:41,1640000;215;215;215;215;215;100;21500101
1999-03-19;PETR4.SA;30;13:16:07,9710000;10:16:07,9710000;223;224;223;224;223,823529411765;850;190250541
